,Province_State,County,Party,TotalVotes,WinningVotes
3001,New Jersey,Burlington County,DEM,262650,154595
3002,New Jersey,Camden County,DEM,265599,175065
3003,New Jersey,Cape May County,REP,57933,33158
3004,New Jersey,Cumberland County,DEM,62575,32742
3005,New Jersey,Essex County,DEM,345311,266820
3006,New Jersey,Gloucester County,DEM,173453,86702
3007,New Jersey,Hudson County,DEM,250458,181452
3008,New Jersey,Hunterdon County,REP,84673,43153
3009,New Jersey,Mercer County,DEM,177223,122532
3010,New Jersey,Middlesex County,DEM,375692,226250
3011,New Jersey,Monmouth County,REP,378390,191808
3012,New Jersey,Morris County,DEM,300917,153881
3013,New Jersey,Ocean County,REP,342746,217740
3014,New Jersey,Passaic County,DEM,224330,129097
3015,New Jersey,Salem County,REP,34042,18827
3016,New Jersey,Somerset County,DEM,186891,111173
3017,New Jersey,Sussex County,REP,88352,51698
3018,New Jersey,Union County,DEM,254041,170245
3019,New Jersey,Warren County,REP,61057,34769
3020,New Mexico,Bernalillo County,DEM,317590,193757
3021,New Mexico,Catron County,REP,2326,1698
3022,New Mexico,Chaves County,REP,22443,15656
3023,New Mexico,Cibola County,DEM,8903,4745
3024,New Mexico,Colfax County,REP,6016,3271
3025,New Mexico,Curry County,REP,15101,10444
3026,New Mexico,De Baca County,REP,901,656
3027,New Mexico,Do�a Ana County,DEM,82641,47957
3028,New Mexico,Eddy County,REP,23222,17454
3029,New Mexico,Grant County,DEM,14435,7590
3030,New Mexico,Guadalupe County,DEM,2189,1234
3031,New Mexico,Harding County,REP,505,319
3032,New Mexico,Hidalgo County,REP,1974,1120
3033,New Mexico,Lea County,REP,20918,16531
3034,New Mexico,Lincoln County,REP,10306,6942
3035,New Mexico,Los Alamos County,DEM,12293,7554
3036,New Mexico,Luna County,REP,8103,4408
3037,New Mexico,McKinley County,DEM,26486,18029
3038,New Mexico,Mora County,DEM,2686,1745
3039,New Mexico,Otero County,REP,23571,14521
3040,New Mexico,Quay County,REP,3873,2634
3041,New Mexico,Rio Arriba County,DEM,16628,10990
3042,New Mexico,Roosevelt County,REP,6608,4634
3043,New Mexico,San Juan County,REP,52294,32874
3044,New Mexico,San Miguel County,DEM,11531,7888
3045,New Mexico,Sandoval County,DEM,76562,40588
3046,New Mexico,Santa Fe County,DEM,82227,62530
3047,New Mexico,Sierra County,REP,5945,3542
3048,New Mexico,Socorro County,DEM,7160,3722
3049,New Mexico,Taos County,DEM,17181,13121
3050,New Mexico,Torrance County,REP,7281,4772
3051,New Mexico,Union County,REP,1789,1388
3052,New Mexico,Valencia County,REP,32277,17364
3053,New York,Albany County,DEM,153586,99474
3054,New York,Allegany County,REP,20716,14135
3055,New York,Bronx County,DEM,425883,355374
3056,New York,Broome County,DEM,92794,47010
3057,New York,Cattaraugus County,REP,34760,22155
3058,New York,Cayuga County,REP,36421,19512
3059,New York,Chautauqua County,REP,59195,34853
3060,New York,Chemung County,REP,39410,21922
3061,New York,Chenango County,REP,22282,13482
3062,New York,Clinton County,DEM,35437,18364
3063,New York,Columbia County,DEM,35522,20386
3064,New York,Cortland County,REP,21678,10789
3065,New York,Delaware County,REP,22971,13387
3066,New York,Dutchess County,DEM,150745,81443
3067,New York,Erie County,DEM,473021,267174
3068,New York,Essex County,DEM,19271,9947
3069,New York,Franklin County,REP,19268,9668
3070,New York,Fulton County,REP,23718,15378
3071,New York,Genesee County,REP,29217,18876
3072,New York,Greene County,REP,25137,14271
3073,New York,Hamilton County,REP,3460,2225
3074,New York,Herkimer County,REP,29319,18870
3075,New York,Jefferson County,REP,43855,25629
3076,New York,Kings County,DEM,913690,703310
3077,New York,Lewis County,REP,12944,8894
3078,New York,Livingston County,REP,31401,18182
3079,New York,Madison County,REP,34038,18408
3080,New York,Monroe County,DEM,379864,225746
3081,New York,Montgomery County,REP,21134,12745
3082,New York,Nassau County,DEM,730983,396504
3083,New York,New York County,DEM,695263,603040
3084,New York,Niagara County,REP,104123,56068
3085,New York,Oneida County,REP,100746,57180
3086,New York,Onondaga County,DEM,234735,138894
3087,New York,Ontario County,REP,59674,29039
3088,New York,Orange County,REP,172196,84996
3089,New York,Orleans County,REP,18154,12126
3090,New York,Oswego County,REP,54491,32138
3091,New York,Otsego County,REP,28010,14382
3092,New York,Putnam County,REP,54989,29283
3093,New York,Queens County,DEM,788262,569038
3094,New York,Rensselaer County,DEM,79286,40969
3095,New York,Richmond County,REP,216278,123320
3096,New York,Rockland County,DEM,150369,75802
3097,New York,Saratoga County,DEM,132655,68471
3098,New York,Schenectady County,DEM,74862,42465
3099,New York,Schoharie County,REP,15685,9903
3100,New York,Schuyler County,REP,9740,5621
3101,New York,Seneca County,REP,15608,8329
3102,New York,St. Lawrence County,REP,44800,24608
3103,New York,Steuben County,REP,46179,29474
3104,New York,Suffolk County,REP,771541,381253
3105,New York,Sullivan County,REP,34647,18665
3106,New York,Tioga County,REP,25036,14791
3107,New York,Tompkins County,DEM,45735,33619
3108,New York,Ulster County,DEM,97420,57970
3109,New York,Warren County,REP,36149,17699
3110,New York,Washington County,REP,28101,15941
3111,New York,Wayne County,REP,44727,26204
3112,New York,Westchester County,DEM,462265,312371
3113,New York,Wyoming County,REP,19399,13898
3114,New York,Yates County,REP,10701,6208
3115,North Carolina,Alamance County,REP,86091,46056
3116,North Carolina,Alexander County,REP,20236,15888
3117,North Carolina,Alleghany County,REP,6076,4527
3118,North Carolina,Anson County,DEM,11194,5789
3119,North Carolina,Ashe County,REP,15814,11451
3120,North Carolina,Avery County,REP,9458,7172
3121,North Carolina,Beaufort County,REP,26315,16437
3122,North Carolina,Bertie County,DEM,9815,5939
3123,North Carolina,Bladen County,REP,17125,9676
3124,North Carolina,Brunswick County,REP,90175,55850
3125,North Carolina,Buncombe County,DEM,161569,96515
3126,North Carolina,Burke County,REP,44602,31019
3127,North Carolina,Cabarrus County,REP,117227,63237
3128,North Carolina,Caldwell County,REP,42829,32119
3129,North Carolina,Camden County,REP,5953,4312
3130,North Carolina,Carteret County,REP,42695,30028
3131,North Carolina,Caswell County,REP,12051,7089
3132,North Carolina,Catawba County,REP,83425,56588
3133,North Carolina,Chatham County,DEM,48599,26787
3134,North Carolina,Cherokee County,REP,16423,12628
3135,North Carolina,Chowan County,REP,7784,4471
3136,North Carolina,Clay County,REP,6893,5112
3137,North Carolina,Cleveland County,REP,51308,33798
3138,North Carolina,Columbus County,REP,26446,16832
3139,North Carolina,Craven County,REP,53065,31032
3140,North Carolina,Cumberland County,DEM,147150,84469
3141,North Carolina,Currituck County,REP,16147,11657
3142,North Carolina,Dare County,REP,24232,13938
3143,North Carolina,Davidson County,REP,88514,64658
3144,North Carolina,Davie County,REP,25311,18228
3145,North Carolina,Duplin County,REP,22715,13793
3146,North Carolina,Durham County,DEM,179914,144688
3147,North Carolina,Edgecombe County,DEM,25477,16089
3148,North Carolina,Forsyth County,DEM,201270,113033
3149,North Carolina,Franklin County,REP,37351,20901
3150,North Carolina,Gaston County,REP,115498,73033
3151,North Carolina,Gates County,REP,5971,3367
3152,North Carolina,Graham County,REP,4665,3710
3153,North Carolina,Granville County,REP,31598,16647
3154,North Carolina,Greene County,REP,8753,4874
3155,North Carolina,Guilford County,DEM,284486,173086
3156,North Carolina,Halifax County,DEM,25759,15545
3157,North Carolina,Harnett County,REP,58293,35177
3158,North Carolina,Haywood County,REP,36542,22834
3159,North Carolina,Henderson County,REP,68371,40032
3160,North Carolina,Hertford County,DEM,10634,7097
3161,North Carolina,Hoke County,DEM,21639,11804
3162,North Carolina,Hyde County,REP,2492,1418
3163,North Carolina,Iredell County,REP,102371,67010
3164,North Carolina,Jackson County,REP,21428,11356
3165,North Carolina,Johnston County,REP,111357,68353
3166,North Carolina,Jones County,REP,5525,3280
3167,North Carolina,Lee County,REP,29008,16469
3168,North Carolina,Lenoir County,REP,28409,14590
3169,North Carolina,Lincoln County,REP,50217,36341
3170,North Carolina,Macon County,REP,20743,14211
3171,North Carolina,Madison County,REP,13076,7979
3172,North Carolina,Martin County,REP,12540,6532
3173,North Carolina,McDowell County,REP,23003,16883
3174,North Carolina,Mecklenburg County,DEM,567053,378107
3175,North Carolina,Mitchell County,REP,9041,7090
3176,North Carolina,Montgomery County,REP,12849,8411
3177,North Carolina,Moore County,REP,58339,36764
3178,North Carolina,Nash County,DEM,52271,25947
3179,North Carolina,New Hanover County,DEM,131830,66138
3180,North Carolina,Northampton County,DEM,10109,6069
3181,North Carolina,Onslow County,REP,72235,46078
3182,North Carolina,Orange County,DEM,84997,63594
3183,North Carolina,Pamlico County,REP,7631,4849
3184,North Carolina,Pasquotank County,DEM,19897,9832
3185,North Carolina,Pender County,REP,34169,21956
3186,North Carolina,Perquimans County,REP,7484,4903
3187,North Carolina,Person County,REP,21894,13184
3188,North Carolina,Pitt County,DEM,87573,47252
3189,North Carolina,Polk County,REP,12358,7689
3190,North Carolina,Randolph County,REP,73316,56894
3191,North Carolina,Richmond County,REP,20763,11830
3192,North Carolina,Robeson County,REP,47188,27806
3193,North Carolina,Rockingham County,REP,47809,31301
3194,North Carolina,Rowan County,REP,73408,49297
3195,North Carolina,Rutherford County,REP,34429,24891
3196,North Carolina,Sampson County,REP,28618,17411
3197,North Carolina,Scotland County,REP,14775,7473
3198,North Carolina,Stanly County,REP,33939,25458
3199,North Carolina,Stokes County,REP,25701,20142
3200,North Carolina,Surry County,REP,36638,27538
3201,North Carolina,Swain County,REP,7068,4161
3202,North Carolina,Transylvania County,REP,20404,11636
3203,North Carolina,Tyrrell County,REP,1817,1044
3204,North Carolina,Union County,REP,131011,80382
3205,North Carolina,Vance County,DEM,20999,12431
3206,North Carolina,Wake County,DEM,631830,393336
3207,North Carolina,Warren County,DEM,10293,6400
3208,North Carolina,Washington County,DEM,6205,3396
3209,North Carolina,Watauga County,DEM,32220,17122
3210,North Carolina,Wayne County,REP,55537,30709
3211,North Carolina,Wilkes County,REP,35466,27592
3212,North Carolina,Wilson County,DEM,40735,20754
3213,North Carolina,Yadkin County,REP,19923,15933
3214,North Carolina,Yancey County,REP,11352,7516
3215,North Dakota,Adams County,REP,1269,981
3216,North Dakota,Barnes County,REP,5565,3568
3217,North Dakota,Benson County,REP,1961,1094
3218,North Dakota,Billings County,REP,635,541
3219,North Dakota,Bottineau County,REP,3471,2575
3220,North Dakota,Bowman County,REP,1657,1395
3221,North Dakota,Burke County,REP,1155,994
3222,North Dakota,Burleigh County,REP,50753,34744
3223,North Dakota,Cass County,REP,86053,42619
3224,North Dakota,Cavalier County,REP,2020,1499
3225,North Dakota,Dickey County,REP,2424,1742
3226,North Dakota,Divide County,REP,1202,904
3227,North Dakota,Dunn County,REP,2338,1951
3228,North Dakota,Eddy County,REP,1261,854
3229,North Dakota,Emmons County,REP,2009,1738
3230,North Dakota,Foster County,REP,1778,1362
3231,North Dakota,Golden Valley County,REP,1026,871
3232,North Dakota,Grand Forks County,REP,30970,16987
3233,North Dakota,Grant County,REP,1381,1145
3234,North Dakota,Griggs County,REP,1250,907
3235,North Dakota,Hettinger County,REP,1312,1091
3236,North Dakota,Kidder County,REP,1460,1215
3237,North Dakota,LaMoure County,REP,2219,1645
3238,North Dakota,Logan County,REP,1076,930
3239,North Dakota,McHenry County,REP,3003,2364
3240,North Dakota,McIntosh County,REP,1455,1153
3241,North Dakota,McKenzie County,REP,5419,4482
3242,North Dakota,McLean County,REP,5536,4198
3243,North Dakota,Mercer County,REP,4675,3856
3244,North Dakota,Morton County,REP,16619,12243
3245,North Dakota,Mountrail County,REP,4165,2824
3246,North Dakota,Nelson County,REP,1777,1141
3247,North Dakota,Oliver County,REP,1066,918
3248,North Dakota,Pembina County,REP,3331,2460
3249,North Dakota,Pierce County,REP,2128,1585
3250,North Dakota,Ramsey County,REP,5372,3577
3251,North Dakota,Ransom County,REP,2454,1418
3252,North Dakota,Renville County,REP,1319,1065
3253,North Dakota,Richland County,REP,7812,5072
3254,North Dakota,Rolette County,DEM,3804,2482
3255,North Dakota,Sargent County,REP,2070,1266
3256,North Dakota,Sheridan County,REP,812,688
3257,North Dakota,Sioux County,DEM,1186,804
3258,North Dakota,Slope County,REP,427,380
3259,North Dakota,Stark County,REP,15050,12110
3260,North Dakota,Steele County,REP,1088,652
3261,North Dakota,Stutsman County,REP,9959,6994
3262,North Dakota,Towner County,REP,1174,830
3263,North Dakota,Traill County,REP,4136,2522
3264,North Dakota,Walsh County,REP,4783,3324
3265,North Dakota,Ward County,REP,28246,19974
3266,North Dakota,Wells County,REP,2374,1893
3267,North Dakota,Williams County,REP,14334,11739
3268,Ohio,Adams County,REP,12145,9870
3269,Ohio,Allen County,REP,48006,33116
3270,Ohio,Ashland County,REP,26405,19407
3271,Ohio,Ashtabula County,REP,44147,26890
3272,Ohio,Athens County,DEM,26059,14772
3273,Ohio,Auglaize County,REP,25777,20798
3274,Ohio,Belmont County,REP,33088,23560
3275,Ohio,Brown County,REP,21096,16480
3276,Ohio,Butler County,REP,186737,114392
3277,Ohio,Carroll County,REP,14212,10745
3278,Ohio,Champaign County,REP,19972,14589
3279,Ohio,Clark County,REP,64212,39032
3280,Ohio,Clermont County,REP,110480,74570
3281,Ohio,Clinton County,REP,20527,15488
3282,Ohio,Columbiana County,REP,49860,35726
3283,Ohio,Coshocton County,REP,16739,12325
3284,Ohio,Crawford County,REP,20686,15436
3285,Ohio,Cuyahoga County,DEM,625670,416176
3286,Ohio,Darke County,REP,27134,22004
3287,Ohio,Defiance County,REP,19381,13038
3288,Ohio,Delaware County,REP,126070,66356
3289,Ohio,Erie County,REP,40335,22160
3290,Ohio,Fairfield County,REP,83311,50797
3291,Ohio,Fayette County,REP,12612,9473
3292,Ohio,Franklin County,DEM,630577,409144
3293,Ohio,Fulton County,REP,22770,15731
3294,Ohio,Gallia County,REP,13799,10645
3295,Ohio,Geauga County,REP,56021,34143
3296,Ohio,Greene County,REP,88643,52072
3297,Ohio,Guernsey County,REP,18230,13407
3298,Ohio,Hamilton County,DEM,430929,246266
3299,Ohio,Hancock County,REP,38771,26310
3300,Ohio,Hardin County,REP,13247,9949
3301,Ohio,Harrison County,REP,7655,5792
3302,Ohio,Henry County,REP,14764,10479
3303,Ohio,Highland County,REP,19676,15678
3304,Ohio,Hocking County,REP,13824,9737
3305,Ohio,Holmes County,REP,12947,10796
3306,Ohio,Huron County,REP,27190,18956
3307,Ohio,Jackson County,REP,14794,11309
3308,Ohio,Jefferson County,REP,33362,22828
3309,Ohio,Knox County,REP,31398,22340
3310,Ohio,Lake County,REP,130509,73278
3311,Ohio,Lawrence County,REP,28127,20306
3312,Ohio,Licking County,REP,94210,59514
3313,Ohio,Logan County,REP,23368,17964
3314,Ohio,Lorain County,REP,157437,79520
3315,Ohio,Lucas County,DEM,200623,115411
3316,Ohio,Madison County,REP,19855,13835
3317,Ohio,Mahoning County,REP,118966,59903
3318,Ohio,Marion County,REP,27818,19023
3319,Ohio,Medina County,REP,105825,64598
3320,Ohio,Meigs County,REP,10951,8316
3321,Ohio,Mercer County,REP,23761,19452
3322,Ohio,Miami County,REP,57972,41371
3323,Ohio,Monroe County,REP,7148,5463
3324,Ohio,Montgomery County,DEM,268505,135064
3325,Ohio,Morgan County,REP,6847,5041
3326,Ohio,Morrow County,REP,18457,14077
3327,Ohio,Muskingum County,REP,40465,27867
3328,Ohio,Noble County,REP,6343,5135
3329,Ohio,Ottawa County,REP,24007,14628
3330,Ohio,Paulding County,REP,9467,7086
3331,Ohio,Perry County,REP,16675,12357
3332,Ohio,Pickaway County,REP,28271,20593
3333,Ohio,Pike County,REP,12412,9157
3334,Ohio,Portage County,REP,82872,45990
3335,Ohio,Preble County,REP,21809,17022
3336,Ohio,Putnam County,REP,19921,16412
3337,Ohio,Richland County,REP,59975,41472
3338,Ohio,Ross County,REP,33299,22278
3339,Ohio,Sandusky County,REP,30074,18896
3340,Ohio,Scioto County,REP,32047,22609
3341,Ohio,Seneca County,REP,25810,17086
3342,Ohio,Shelby County,REP,25258,20422
3343,Ohio,Stark County,REP,189879,111097
3344,Ohio,Summit County,DEM,280473,151668
3345,Ohio,Trumbull County,REP,101001,55194
3346,Ohio,Tuscarawas County,REP,44015,30458
3347,Ohio,Union County,REP,33445,21669
3348,Ohio,Van Wert County,REP,14965,11650
3349,Ohio,Vinton County,REP,6030,4632
3350,Ohio,Warren County,REP,136100,87988
3351,Ohio,Washington County,REP,32031,22307
3352,Ohio,Wayne County,REP,54283,36759
3353,Ohio,Williams County,REP,18651,13452
3354,Ohio,Wood County,REP,67597,35757
3355,Ohio,Wyandot County,REP,11390,8462
3356,Oklahoma,Adair County,REP,7108,5585
3357,Oklahoma,Alfalfa County,REP,2262,1978
3358,Oklahoma,Atoka County,REP,5389,4557
3359,Oklahoma,Beaver County,REP,2178,1968
3360,Oklahoma,Beckham County,REP,7948,6767
3361,Oklahoma,Blaine County,REP,3901,3136
3362,Oklahoma,Bryan County,REP,15976,12344
3363,Oklahoma,Caddo County,REP,9859,7013
3364,Oklahoma,Canadian County,REP,61940,43550
3365,Oklahoma,Carter County,REP,19479,14699
3366,Oklahoma,Cherokee County,REP,17714,11223
3367,Oklahoma,Choctaw County,REP,5832,4698
3368,Oklahoma,Cimarron County,REP,1054,970
3369,Oklahoma,Cleveland County,REP,119778,66677
3370,Oklahoma,Coal County,REP,2524,2091
3371,Oklahoma,Comanche County,REP,35631,20905
3372,Oklahoma,Cotton County,REP,2572,2117
3373,Oklahoma,Craig County,REP,6032,4686
3374,Oklahoma,Creek County,REP,30505,23294
3375,Oklahoma,Custer County,REP,10691,8060
3376,Oklahoma,Delaware County,REP,17245,13557
3377,Oklahoma,Dewey County,REP,2359,2124
3378,Oklahoma,Ellis County,REP,1873,1688
3379,Oklahoma,Garfield County,REP,22430,16970
3380,Oklahoma,Garvin County,REP,10922,8878
3381,Oklahoma,Grady County,REP,23101,18538
3382,Oklahoma,Grant County,REP,2226,1916
3383,Oklahoma,Greer County,REP,1973,1605
3384,Oklahoma,Harmon County,REP,933,747
3385,Oklahoma,Harper County,REP,1487,1327
3386,Oklahoma,Haskell County,REP,5014,4165
3387,Oklahoma,Hughes County,REP,4857,3875
3388,Oklahoma,Jackson County,REP,8221,6392
3389,Oklahoma,Jefferson County,REP,2385,2026
3390,Oklahoma,Johnston County,REP,4251,3441
3391,Oklahoma,Kay County,REP,17249,12834
3392,Oklahoma,Kingfisher County,REP,6465,5521
3393,Oklahoma,Kiowa County,REP,3427,2673
3394,Oklahoma,Latimer County,REP,4249,3437
3395,Oklahoma,Le Flore County,REP,18805,15213
3396,Oklahoma,Lincoln County,REP,14888,12013
3397,Oklahoma,Logan County,REP,21574,15608
3398,Oklahoma,Love County,REP,4076,3305
3399,Oklahoma,Major County,REP,3467,3084
3400,Oklahoma,Marshall County,REP,6064,4891
3401,Oklahoma,Mayes County,REP,16626,12749
3402,Oklahoma,McClain County,REP,19236,15295
3403,Oklahoma,McCurtain County,REP,11467,9485
3404,Oklahoma,McIntosh County,REP,8335,6172
3405,Oklahoma,Murray County,REP,5894,4612
3406,Oklahoma,Muskogee County,REP,25081,16526
3407,Oklahoma,Noble County,REP,4938,3821
3408,Oklahoma,Nowata County,REP,4391,3610
3409,Oklahoma,Okfuskee County,REP,4038,3058
3410,Oklahoma,Oklahoma County,REP,294740,145050
3411,Oklahoma,Okmulgee County,REP,14313,9668
3412,Oklahoma,Osage County,REP,20538,14121
3413,Oklahoma,Ottawa County,REP,11438,8545
3414,Oklahoma,Pawnee County,REP,6786,5267
3415,Oklahoma,Payne County,REP,29643,17813
3416,Oklahoma,Pittsburg County,REP,17924,13851
3417,Oklahoma,Pontotoc County,REP,15320,10805
3418,Oklahoma,Pottawatomie County,REP,28185,20240
3419,Oklahoma,Pushmataha County,REP,4739,4016
3420,Oklahoma,Roger Mills County,REP,1834,1629
3421,Oklahoma,Rogers County,REP,44553,34031
3422,Oklahoma,Seminole County,REP,8337,6011
3423,Oklahoma,Sequoyah County,REP,15386,12113
3424,Oklahoma,Stephens County,REP,19057,15560
3425,Oklahoma,Texas County,REP,5521,4505
3426,Oklahoma,Tillman County,REP,2708,2076
3427,Oklahoma,Tulsa County,REP,266678,150574
3428,Oklahoma,Wagoner County,REP,35338,26165
3429,Oklahoma,Washington County,REP,23501,17076
3430,Oklahoma,Washita County,REP,4777,4086
3431,Oklahoma,Woods County,REP,3678,2993
3432,Oklahoma,Woodward County,REP,7785,6611
